,SMILE,ID,MOL,Activity,MolLogP,MolWt,HBD,HBA,NumAromaticRings,NumRotatableBonds,TPSA,MolMR,BertzCT,BalabanJ,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HeavyAtomCount,HeavyAtomWt,RingCount
5372,FC(F)(F)c1cc(ccc1)NC2=NCCCCC2,000A-0348nan,<rdkit.Chem.rdchem.Mol object at 0x1439f49e0>,0,4.089800000000002,256.27099999999996,1,2,1,1,24.39,65.83670000000002,438.10765145479957,2.1141781501352326,1.1111111111111112,1.9444444444444444,2.7222222222222223,0.46153846153846156,18,241.15099999999998,2
5373,FC(F)(F)c1cc(ccc1)NC2(CCCCC2)c3[n+](nn[nH]3)-c4c(CC)cccc4C,0532-0296nan,<rdkit.Chem.rdchem.Mol object at 0x1439f4a50>,0,5.242520000000004,430.4980000000001,2,3,3,5,57.48,111.85940000000004,1051.3606628794128,1.8053680327195956,1.096774193548387,1.8387096774193548,2.5483870967741935,0.43478260869565216,31,403.2820000000002,4
5374,FC(F)(F)c1cc(ccc1)N/N=C\2C(=O)Nc(c23)cccc3,5663013nan,<rdkit.Chem.rdchem.Mol object at 0x1439f4ac0>,0,3.473700000000001,305.259,2,3,2,2,53.49,76.67540000000001,768.6231435678031,1.875190452541828,1.0454545454545454,1.8181818181818181,2.590909090909091,0.06666666666666667,22,295.1790000000001,3
5375,FC(F)(F)c1cc(ccc1)N(S(=O)(=O)C)CC(=O)N(CC2)Cc(c23)cccc3,7738193nan,<rdkit.Chem.rdchem.Mol object at 0x1439f4b30>,0,3.056300000000002,412.4330000000002,0,3,2,4,57.690000000000005,99.19680000000001,989.9135261291428,1.8378254453913248,1.1071428571428572,1.7857142857142858,2.4285714285714284,0.3157894736842105,28,393.28100000000023,3
5376,Brc1cc(ccc1)CN2CCN(CC2)c3cc(C(F)(F)F)ccc3,5265647nan,<rdkit.Chem.rdchem.Mol object at 0x1439f4ba0>,0,4.790100000000003,399.254,0,2,2,3,6.48,93.07600000000002,694.6583828942402,1.6088601908006186,0.9166666666666666,1.625,2.2916666666666665,0.3333333333333333,24,381.11000000000007,3
5377,FC(F)(F)c1cc(ccc1)N2CCN(CC2)C[C@@H](O)CSc3ccc(F)cc3,4H-498Snan,<rdkit.Chem.rdchem.Mol object at 0x1439f4c10>,0,4.1197000000000035,414.4680000000001,1,4,2,6,26.71,103.22780000000004,761.5461578161032,1.4528493963654419,1.0,1.6785714285714286,2.3214285714285716,0.4,28,392.29200000000014,3
5378,FC(F)(F)c1cc(ccc1)N2CCN(CC2)C(=O)CNS(=O)(=O)c3cccc(c34)non4,C105-1185nan,<rdkit.Chem.rdchem.Mol object at 0x1439f4c80>,0,1.8687000000000002,469.44500000000016,1,7,3,5,108.64,107.22950000000003,1236.989060755112,1.3556782161837222,1.0625,1.78125,2.5,0.3157894736842105,32,451.3010000000002,4
5379,FC(F)(F)c1cc(ccc1)N(C)C(=O)c(s2)cc(c23)CSc4c3cccc4,C849-0801nan,<rdkit.Chem.rdchem.Mol object at 0x1439f4cf0>,0,6.316200000000004,405.4660000000002,0,3,3,2,20.310000000000002,103.49350000000001,1026.061451155912,1.6605473266075221,1.0740740740740742,1.8518518518518519,2.6296296296296298,0.15,27,391.3540000000002,4
5380,FC(F)(F)c1cc(ccc1)N2C(=S)S/C(C2=O)=C/c(c3)ccc(c34)cccc4,1934-0157nan,<rdkit.Chem.rdchem.Mol object at 0x1439f4d60>,0,6.264400000000004,415.4610000000002,0,3,3,2,20.310000000000002,111.044,1137.698905448192,1.6762541324135647,0.9285714285714286,1.6785714285714286,2.4285714285714284,0.047619047619047616,28,403.3650000000003,4
5381,FC(F)(F)c1cc(ccc1)N(C2=S)C(=O)[C@@H](N23)CS[C@@H]3c4ccc(Cl)cc4,8009-7649nan,<rdkit.Chem.rdchem.Mol object at 0x1439f4dd0>,0,5.106500000000003,428.88800000000015,0,3,2,2,23.550000000000004,103.806,919.5679093632068,1.67683069606487,1.1481481481481481,1.8518518518518519,2.5185185185185186,0.2222222222222222,27,416.79200000000014,4
5382,O=[*](O)c1cnc(cc1)N2CCN(CC2)c3cc(C(F)(F)F)ccc3,9G-335Snan,<rdkit.Chem.rdchem.Mol object at 0x1439f4e40>,0,1.9257999999999997,339.31699999999995,1,4,2,3,56.67,82.64630000000002,759.9654116362786,1.6654529411571115,1.0833333333333333,1.7916666666666667,2.375,0.3125,24,323.189,3
5383,O=[*](O)C1=NC(C)=[N+](C1)Cc2cc(C(F)(F)F)ccc2,3601-0950nan,<rdkit.Chem.rdchem.Mol object at 0x1439f4eb0>,0,1.9219000000000002,273.234,1,2,1,3,52.669999999999995,61.29670000000002,623.3736042585108,2.169543008017231,1.5263157894736843,2.263157894736842,2.8421052631578947,0.3333333333333333,19,261.138,2
5384,FC(F)(F)c1cc(ccc1)CSc2sc(nn2)SCc(cc(o3)=O)c(c34)ccc(c4)O,SPB7433.0,<rdkit.Chem.rdchem.Mol object at 0x1439f4f20>,0,5.953500000000004,482.53000000000026,1,8,4,6,76.22,114.62380000000002,1287.882063722228,1.4136583967799792,1.0,1.7419354838709677,2.4838709677419355,0.15,31,469.42600000000033,4
5385,FC(F)(F)c1cc(ccc1)CSc2nc(O)c(cn2)OC,3J-377Snan,<rdkit.Chem.rdchem.Mol object at 0x1439f4f90>,0,3.501900000000001,316.3040000000001,1,5,2,4,55.24000000000001,71.25380000000003,635.053704397886,2.0792515919514734,1.3333333333333333,2.0952380952380953,2.7142857142857144,0.23076923076923078,21,305.21600000000007,2
5386,FC(F)(F)c1cc(ccc1)CSc(n2)n(c(=O)c(c23)SCC3)-c4ccc(C)cc4,C144-0155nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5000>,0,5.500220000000004,434.50800000000027,0,5,3,4,34.89,110.00400000000002,1108.3895631431333,1.7120295514097952,1.1724137931034482,1.9310344827586208,2.6551724137931036,0.23809523809523808,29,417.37200000000024,4
5387,FC(F)(F)c1cc(ccc1)CSc2nc(C(F)(F)F)cc(=O)n2C,8J-523Snan,<rdkit.Chem.rdchem.Mol object at 0x1439f5070>,0,4.110200000000002,368.3020000000001,0,4,2,3,34.89,75.48500000000001,797.0723928900505,2.268237024218314,1.0833333333333333,1.75,2.3333333333333335,0.2857142857142857,24,358.2220000000001,2
5388,FC(F)(F)c1cc(ccc1)CSC2=NCCCN2,CD3108.0,<rdkit.Chem.rdchem.Mol object at 0x1439f50e0>,0,3.2879000000000014,274.311,1,3,1,2,24.39,67.66070000000002,443.19381778197993,1.9897726413505303,1.3333333333333333,2.1666666666666665,2.8333333333333335,0.4166666666666667,18,261.207,2
5389,FC(F)(F)c1cc(ccc1)CS(=O)(=O)C[C@H](O)CN2CCCC2=O,5F-388Snan,<rdkit.Chem.rdchem.Mol object at 0x1439f5150>,0,1.6034999999999997,365.3730000000002,1,4,1,6,74.68,80.75560000000003,702.9158696143711,1.9904407451052117,1.2916666666666667,2.0,2.5833333333333335,0.5333333333333333,24,347.22900000000016,2
5390,FC(F)(F)c1cc(ccc1)COc2ccc(cc2)C3=C[NH+]=NC3C4CCNCC4,3X-0246nan,<rdkit.Chem.rdchem.Mol object at 0x1439f51c0>,0,3.539900000000002,402.44000000000017,2,3,2,5,47.59,102.96740000000004,900.2636625772703,1.3954707276724099,1.0689655172413792,1.8275862068965518,2.5517241379310347,0.36363636363636365,29,379.25600000000014,4
5391,FC(F)(F)c1cc(ccc1)CO/N=C(\CCC2)C(=C23)[NH+]=C4C3=CC=CC4,10W-0832nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5230>,0,3.4375000000000018,359.37100000000004,1,2,1,3,35.56,92.35470000000004,888.5625238937679,1.497548407904752,1.1923076923076923,2.076923076923077,2.923076923076923,0.3,26,341.2270000000001,4
5392,FC(F)(F)c1cc(ccc1)CO[N+](C(C23)=CC=CC3)=C(N=2)c4c(Cl)cccc4,6F-332Snan,<rdkit.Chem.rdchem.Mol object at 0x1439f52a0>,0,5.548100000000004,403.81100000000015,0,2,2,4,24.6,101.32939999999999,1051.611377863616,1.677009589729197,1.1071428571428572,1.9285714285714286,2.7142857142857144,0.14285714285714285,28,388.69100000000014,4
5393,FC(F)(F)c1cc(ccc1)CNS(=O)(=O)NCc2ccccc2,10L-001nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5310>,0,2.829600000000001,344.3580000000001,2,2,2,6,58.2,80.48520000000003,746.8173479514211,1.9408594936574306,0.8260869565217391,1.391304347826087,2.0,0.2,23,329.23800000000017,2
5394,FC(F)(F)c1cc(ccc1)CNCCc2c(OC)cccc2,AG-690/11822074nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5380>,0,4.046300000000002,309.33099999999996,1,2,2,6,21.259999999999998,79.84870000000005,610.8481999021179,1.866188529804379,1.0454545454545454,1.8181818181818181,2.5454545454545454,0.29411764705882354,22,291.187,2
5395,FC(F)(F)c1cc(ccc1)CNCCc2c(OC)cccc2,5534055nan,<rdkit.Chem.rdchem.Mol object at 0x1439f53f0>,0,4.046300000000002,309.33099999999996,1,2,2,6,21.259999999999998,79.84870000000005,610.8481999021179,1.866188529804379,1.0454545454545454,1.8181818181818181,2.5454545454545454,0.29411764705882354,22,291.187,2
5396,c1ccc(C(F)(F)F)cc1C(N=C2C(F)(F)F)=[N+](C2)c3ccc(cc3)S(=O)(=O)C,X037nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5460>,1,4.216600000000002,435.36900000000014,0,3,2,3,49.51,93.38220000000001,1114.2757230809761,2.144089264849707,0.9310344827586207,1.5517241379310345,2.0689655172413794,0.2222222222222222,29,422.2650000000002,3
5397,FC(F)(F)c1cc(ccc1)C2=[NH+]C(c(c3)cc(OC)c(c34)OCO4)=NC2c5ccccc5,4041-0187nan,<rdkit.Chem.rdchem.Mol object at 0x1439f54d0>,0,3.5141000000000018,439.41300000000024,1,4,3,4,54.02000000000001,111.35270000000001,1236.9820021204268,1.6280571815220433,0.96875,1.78125,2.53125,0.16666666666666666,32,421.26900000000023,5
5398,FC(F)(F)c1cc(ccc1)C(c(c23)cccc3)=NNC(=N2)c4sccc4,ASN6744728.0,<rdkit.Chem.rdchem.Mol object at 0x1439f5540>,0,5.200800000000003,371.38700000000006,1,4,3,2,36.75,97.17670000000001,1004.8737479136491,1.8404919178013999,0.9230769230769231,1.7692307692307692,2.5384615384615383,0.05263157894736842,26,359.2910000000001,4
5399,FC(F)(F)c1cc(ccc1)C2=C(N)[N+](=NC2)c3cc(Cl)ccc3,9E-341Snan,<rdkit.Chem.rdchem.Mol object at 0x1439f55b0>,0,4.796100000000003,338.74,1,2,2,2,41.39,81.21880000000002,825.3153277883836,1.9958430453695515,1.0869565217391304,1.826086956521739,2.5217391304347827,0.125,23,326.64400000000006,3
5400,FC(F)(F)c1cc(ccc1)/C=N/Nc(s2)nc(c23)cccc3,K072-0060nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5620>,0,4.761100000000002,321.3270000000001,1,4,3,3,37.28,82.28070000000001,791.0107783449342,1.7416177043925014,1.0909090909090908,1.9090909090909092,2.6818181818181817,0.06666666666666667,22,311.2470000000001,3
5401,FC(F)(F)c1cc(ccc1)/C=C/2C(=O)Nc(c23)cc(OC)c(c3)OC,SEW5317.0,<rdkit.Chem.rdchem.Mol object at 0x1439f5690>,0,4.215300000000004,349.30800000000016,1,3,2,3,47.56,87.49070000000003,872.3553914567499,2.0804233355212087,1.04,1.72,2.36,0.16666666666666666,25,335.1960000000001,3
5402,FC(F)(F)c1cc(ccc1)-c2nc(no2)COc3c(Cl)cc(Cl)cc3,SEW2252.0,<rdkit.Chem.rdchem.Mol object at 0x1439f5700>,0,5.641200000000002,389.1600000000001,0,4,3,4,48.150000000000006,85.53000000000002,897.0814955345027,1.7436614116378055,1.08,1.88,2.6,0.125,25,380.0880000000001,3
5403,FC(F)(F)c1cc(ccc1)-c2nc(no2)-c3nccnc3,KM5056.0,<rdkit.Chem.rdchem.Mol object at 0x1439f5770>,0,3.2124000000000015,292.22,0,5,3,2,64.7,65.762,755.3628689255911,1.9732973714507505,1.0952380952380953,1.9523809523809523,2.6666666666666665,0.07692307692307693,21,285.16400000000004,3
5404,FC(F)(F)c1cc(ccc1)-c2oc(cc2)C(=O)NCCc3cc(OC)c(cc3)OC,7667892nan,<rdkit.Chem.rdchem.Mol object at 0x1439f57e0>,0,4.955100000000004,419.3990000000003,1,4,3,7,60.7,104.72920000000003,1027.2172727534805,1.619767125995445,1.0,1.7666666666666666,2.466666666666667,0.22727272727272727,30,399.23900000000026,3
5405,O=[*](O)c1c(O)nc([nH]c1=O)/C=C\c2oc(cc2)-c3cc(C(F)(F)F)ccc3,7870242nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5850>,0,2.4234999999999998,380.278,3,5,3,4,116.42,87.13579999999999,1134.306915353509,1.8595510092514649,1.2222222222222223,2.0,2.6666666666666665,0.058823529411764705,27,369.19000000000005,3
5406,FC(F)(F)c1cc(ccc1)-c2scc(n2)-c3[n+](C)c(S)n[nH]3,5G-448Snan,<rdkit.Chem.rdchem.Mol object at 0x1439f58c0>,0,3.3322000000000007,343.379,2,4,3,2,45.45,78.56170000000002,822.8022042316886,1.994445015343731,1.3181818181818181,2.090909090909091,2.727272727272727,0.15384615384615385,22,333.29900000000004,3
5407,FC(F)(F)c1cc(ccc1)-c2nnc(o2)-c3cc(F)ccc3,AP-501/43160643nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5930>,0,4.561500000000001,308.23400000000004,0,3,3,2,38.92,70.13000000000001,811.0521754397826,1.9763039740705604,0.8181818181818182,1.4090909090909092,2.0,0.06666666666666667,22,300.1700000000001,3
5408,FC(F)(F)c1cc(c(Cl)cc1)NS(=O)(=O)c2ccc(cc2)[C@@H]3CNC(=O)C3,8015-2406nan,<rdkit.Chem.rdchem.Mol object at 0x1439f59a0>,0,3.7631000000000023,418.82400000000024,2,3,2,4,75.27000000000001,94.07220000000004,975.9084178219524,1.8375723574256644,1.1111111111111112,1.7777777777777777,2.3333333333333335,0.23529411764705882,27,404.7120000000003,3
5409,c1cccc(c1I)C(=O)Nc2c(Cl)ccc(c2)C(F)(F)F,5374120nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5a10>,0,5.215700000000002,425.5750000000001,1,1,2,2,29.1,83.56620000000001,688.1596044936974,2.314731392573637,1.1428571428571428,1.8095238095238095,2.4285714285714284,0.07142857142857142,21,417.5110000000001,2
5410,FC(F)(F)c1cc(c(Cl)cc1)NC(=O)c2c(F)ccc(c2)S(=O)(=O)NCc3occc3,K781-8813nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5a80>,0,4.8217000000000025,476.8350000000002,2,4,3,6,88.41,103.5407,1212.140881162006,1.853714845518146,1.096774193548387,1.8387096774193548,2.4838709677419355,0.10526315789473684,31,463.7310000000003,3
5411,FC(F)(F)c1cc(c(Cl)cc1)NC(=O)c2c(C)c(nc(c23)cccc3)-c4ccccc4,3365-7445nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5af0>,0,7.134720000000004,440.85200000000015,1,2,4,3,41.99,116.32319999999999,1287.4903656739184,1.8457982380657951,0.967741935483871,1.6451612903225807,2.3548387096774195,0.08333333333333333,31,424.7240000000003,4
5412,FC(F)(F)c1cc(c(Cl)cc1)NC(=O)[C@H](OC2=O)Cc(c23)cccc3,5924-0003nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5b60>,0,4.079000000000002,369.72600000000017,1,3,2,2,55.4,84.43320000000001,851.2719833196836,1.8081257240998516,1.2,1.92,2.64,0.17647058823529413,25,358.6380000000002,3
5413,FC(F)(F)c1cc(c(Cl)cc1)NC(=O)CSc2[n+](C)c(n[nH]2)[C@@H](C)NC(=O)c3ccccc3,7571655nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5bd0>,0,4.128200000000001,498.93800000000016,3,4,3,7,90.75999999999999,117.89460000000001,1154.5470470806788,1.6035534321902645,1.2121212121212122,1.9090909090909092,2.5757575757575757,0.23809523809523808,33,478.7780000000003,3
5414,FC(F)(F)c1cc(c(Cl)cc1)NC(=O)CSc2[n+](C)c(n[nH]2)-c3ccncc3,7608620nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5c40>,0,3.699200000000001,428.8470000000001,2,4,3,5,74.55000000000001,98.80239999999999,994.2030870106071,1.6658494369069563,1.2857142857142858,2.0,2.6785714285714284,0.17647058823529413,28,414.7350000000002,3
5415,FC(F)(F)c1cc(c(Cl)cc1)NC(=O)CSc2sc(nn2)SCc3ccc(F)cc3,7668305nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5cb0>,0,6.372500000000002,493.96000000000015,1,6,3,7,54.88,111.67770000000002,1028.2612308353757,1.5116706487099194,1.0666666666666667,1.7333333333333334,2.4,0.16666666666666666,30,481.8640000000002,3
5416,FC(F)(F)c1cc(c(Cl)cc1)NC(=O)CCCc2ccccc2,6634580nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5d20>,0,5.320200000000003,341.76000000000005,1,1,2,5,29.1,84.46370000000003,671.2838517143688,1.9211350807440384,1.0869565217391304,1.7826086956521738,2.4347826086956523,0.23529411764705882,23,326.6400000000001,2
5417,FC(F)(F)c1cc(c(Cl)cc1)NC(=O)C2CCN(CC2)c(s3)nc(c34)ccc(c4)OCC,C782-0139nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5d90>,0,6.222300000000004,483.9430000000003,1,5,3,5,54.46000000000001,120.80970000000003,1127.2967986091105,1.3941646169110666,1.25,2.0,2.6875,0.36363636363636365,32,462.77500000000026,4
5418,C1N=[N+](CC)C(=C1Br)C(=O)Nc2c(Cl)ccc(c2)C(F)(F)F,7566682nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5e00>,0,4.402000000000001,397.60200000000003,1,2,1,3,44.47,79.13310000000003,685.5981548343356,2.296217290432753,1.5,2.1818181818181817,2.772727272727273,0.3076923076923077,22,386.51400000000007,2
5419,FC(F)(F)c1cc(c(Cl)cc1)N(S(=O)(=O)C)CC(=O)N(CC2)Cc(c23)cccc3,4577-1563nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5e70>,0,3.7097000000000024,446.8780000000003,0,3,2,4,57.690000000000005,104.20680000000003,1041.235149134779,1.8906392300410526,1.1724137931034482,1.8275862068965518,2.4482758620689653,0.3157894736842105,29,428.7340000000003,3
5420,FC(F)(F)c1cc(c(Cl)cc1)N(C2=O)C(=O)[C@@H]([C@H]23)[C@@H]4C[C@@H]3C=C4,2140-0127nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5ee0>,0,3.670300000000002,341.71600000000007,0,2,1,1,37.38,76.66400000000003,728.182510029741,1.775640162851164,1.0434782608695652,1.608695652173913,2.130434782608696,0.375,23,330.62800000000016,4
5421,FC(F)(F)c1cnc(C#N)c(c1)Sc2[nH+]nc([nH]2)N,6L-708nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5f50>,0,1.2426799999999991,287.25000000000006,2,5,2,2,105.52,57.632799999999996,644.134994731353,2.3977073449919115,1.4736842105263157,2.210526315789474,2.736842105263158,0.1111111111111111,19,281.202,2
5422,FC(F)(F)c1cnc(C#N)c(c1)N2CCN(CC2)C(c3ccccc3)c4ccccc4,6L-706nan,<rdkit.Chem.rdchem.Mol object at 0x1439f5fc0>,0,4.883680000000004,422.45400000000006,0,4,3,4,43.160000000000004,112.46700000000001,1014.1776741183535,1.5840845704704543,0.8709677419354839,1.4193548387096775,1.903225806451613,0.25,31,401.2860000000003,4
5423,O1COc(c12)cc(Br)c(c2)/C=C/c3cc(C(F)(F)F)nc(=O)[nH]3,5380596nan,<rdkit.Chem.rdchem.Mol object at 0x1439f6030>,0,3.4503000000000013,389.12700000000007,1,4,2,2,64.21000000000001,79.05270000000002,846.1367404505859,1.9475209348648832,1.173913043478261,1.8695652173913044,2.5652173913043477,0.14285714285714285,23,381.06300000000005,3
5424,FC(F)(F)c1cc(O)ncc1,BTB9682.0,<rdkit.Chem.rdchem.Mol object at 0x1439f60a0>,0,1.8059999999999998,163.09799999999998,1,2,1,0,33.120000000000005,30.903799999999997,258.24946272620303,3.0599016922179834,1.3636363636363635,2.0,2.3636363636363638,0.16666666666666666,11,159.06599999999997,1
5425,O=[*](O)c(c1)ccc(c12)[nH]c(=O)c(c2-c3ccccc3)Sc4nc(O)cc(n4)C(F)(F)F,7118774nan,<rdkit.Chem.rdchem.Mol object at 0x1439f6110>,0,3.3595000000000006,447.39400000000006,3,6,4,4,116.17,105.36580000000001,1411.367291166866,1.9925037076204186,1.064516129032258,1.8064516129032258,2.4838709677419355,0.05,31,435.29800000000006,4
5426,FC(F)(F)c1nc(nc(c1)O)-c2ccncc2,8E-309Snan,<rdkit.Chem.rdchem.Mol object at 0x1439f6180>,0,2.263,241.17200000000005,1,4,2,1,58.900000000000006,51.929800000000014,528.0644864307682,2.535109115486413,1.0588235294117647,1.7058823529411764,2.2941176470588234,0.1,17,235.124,2
5427,C1C=CC=[N+]1c(c2[*](=O)O)ccc(c2)C(F)(F)F,MS-3172nan,<rdkit.Chem.rdchem.Mol object at 0x1439f61f0>,0,1.4888,244.19199999999995,1,1,1,2,40.31,53.97470000000001,563.8970196561721,2.5194927821805138,1.411764705882353,2.176470588235294,2.7058823529411766,0.18181818181818182,17,235.11999999999995,2
5428,FC(F)(F)c(c1)ccc(c1[*](=O)O)Sc2sc(nn2)C,6539657nan,<rdkit.Chem.rdchem.Mol object at 0x1439f6260>,0,2.515320000000001,308.30600000000004,1,5,2,3,63.08,62.75230000000002,660.1925279464331,2.401376254668148,1.4210526315789473,2.1578947368421053,2.6842105263157894,0.2,19,301.25000000000006,2
5429,FC(F)(F)c(c1)ccc(c1[*](=O)O)Sc2[n+](C)c(n[nH]2)Cc3ccccc3,8010-5985nan,<rdkit.Chem.rdchem.Mol object at 0x1439f62d0>,0,2.4938000000000002,382.38700000000006,2,3,3,5,69.86,87.11800000000001,977.3001322754097,1.8836422247876623,1.2692307692307692,2.0,2.6538461538461537,0.17647058823529413,26,367.26700000000017,3
5430,FC(F)(F)c(c1)ccc(c1[*](=O)O)Sc2ccc(Cl)cc2,5142257nan,<rdkit.Chem.rdchem.Mol object at 0x1439f6340>,0,4.008800000000002,320.71900000000005,1,2,2,3,37.3,69.55830000000003,674.1068570666697,2.3902323109955184,1.15,1.8,2.35,0.07692307692307693,20,312.65500000000003,2
5431,FC(F)(F)c(c1)ccc(c1[*](=O)O)SCC(=O)NCCOc2ccc(Cl)cc2,6529775nan,<rdkit.Chem.rdchem.Mol object at 0x1439f63b0>,0,3.1449000000000016,421.82400000000007,2,4,2,8,75.63,94.66400000000002,849.2864038950917,1.829168113455313,1.2592592592592593,1.962962962962963,2.5925925925925926,0.23529411764705882,27,406.7040000000002,2
5432,FC(F)(F)c(c1)ccc(c1[*](=O)O)[S@](=O)CC(=O)Oc2ccc(cc2)C3CCCCC3,7771108nan,<rdkit.Chem.rdchem.Mol object at 0x1439f6420>,0,3.965100000000003,442.45500000000027,1,4,2,6,80.67,103.16170000000004,985.4999903361603,1.662986659041387,1.1333333333333333,1.8,2.4,0.38095238095238093,30,421.2870000000003,3
5433,FC(F)(F)c(c1)ccc(c1[*](=O)O)Oc2c(cc(Cl)cc2)C3CCCCC3,BTB7144.0,<rdkit.Chem.rdchem.Mol object at 0x1439f6490>,0,5.697600000000003,386.7970000000002,1,2,2,4,46.53,91.33530000000003,848.5788991773933,1.985625839181979,1.0769230769230769,1.7692307692307692,2.423076923076923,0.3684210526315789,26,368.65300000000013,3
5434,FC(F)(F)c(c1)ccc(c1[*](=O)O)Oc2cc(C)cc(c23)oc(=O)c4c3CCC4,R106755nan,<rdkit.Chem.rdchem.Mol object at 0x1439f6500>,0,3.9000200000000023,392.32900000000024,1,4,3,3,76.74000000000001,93.30330000000002,1213.4329467872385,1.902941228753476,1.1428571428571428,1.8928571428571428,2.607142857142857,0.25,28,377.2090000000002,4
5435,FC(F)(F)c(c1)ccc(c1[*](=O)O)Oc2ccc(cc2)C3SCCS3,SPB902.0,<rdkit.Chem.rdchem.Mol object at 0x1439f6570>,0,4.475100000000002,374.4050000000001,1,4,2,4,46.53,88.15630000000002,775.1846748543675,1.8289628784576344,1.125,1.7916666666666667,2.375,0.25,24,361.30100000000004,3
5436,FC(F)(F)c(c1)ccc(c1[*](=O)O)Oc2c(OC)cc(cc2)/C=N/[N+]3=CN=NC3,8008-9811nan,<rdkit.Chem.rdchem.Mol object at 0x1439f65e0>,0,2.8031000000000006,395.31700000000006,1,6,2,6,95.85000000000001,90.69270000000002,1037.8234520963447,1.8826767231405332,1.25,2.0357142857142856,2.6785714285714284,0.17647058823529413,28,381.2050000000001,3
5437,FC(F)(F)c(c1)ccc(c1[*](=O)O)Oc2c(Br)cccc2,S782106nan,<rdkit.Chem.rdchem.Mol object at 0x1439f6650>,0,3.7590000000000012,349.102,1,2,2,3,46.53,68.19930000000002,688.6019695645062,2.4475775140475298,1.15,1.85,2.45,0.07692307692307693,20,341.03800000000007,2
5438,FC(F)(F)c(c1)ccc(c1[*](=O)O)N/N=C(/CCC2)c(c23)ccc(c3)OC,8008-0745nan,<rdkit.Chem.rdchem.Mol object at 0x1439f66c0>,0,3.365300000000002,366.3390000000001,2,4,2,4,70.92,90.07500000000002,913.2102407674914,1.9197004291621678,1.2307692307692308,2.0384615384615383,2.730769230769231,0.2777777777777778,26,349.20300000000015,3
5439,FC(F)(F)c1cnc(c(Cl)c1)[N+]2=C(C=CC2)S(=O)(=O)NCCOC,1K-018nan,<rdkit.Chem.rdchem.Mol object at 0x1439f6730>,0,1.9319000000000004,384.78700000000015,1,4,1,5,71.3,81.98190000000002,791.3870373983603,2.3981211629830557,1.4583333333333333,2.1666666666666665,2.75,0.38461538461538464,24,370.6750000000001,2
5440,FC(F)(F)c1cnc(c(Cl)c1)[N+]2=C(C=CC2)C(=O)NCc3ccc(cc3)OC,2H-028nan,<rdkit.Chem.rdchem.Mol object at 0x1439f67a0>,0,3.7336000000000027,410.80300000000017,1,3,2,5,54.230000000000004,98.0241,953.8864788265117,1.7831429212809995,1.3214285714285714,2.0357142857142856,2.642857142857143,0.21052631578947367,28,394.67500000000024,3
5441,FC(F)(F)c1cnc(c(Cl)c1)[N+]2=C(C=CC2)/C=C/S(=O)(=O)Nc3ccc(C)cc3,8N-042nan,<rdkit.Chem.rdchem.Mol object at 0x1439f6810>,0,4.672620000000004,442.8700000000001,1,3,2,5,62.07,106.0449,1122.378637853673,1.8609368801229067,1.2413793103448276,1.9310344827586208,2.5517241379310347,0.15789473684210525,29,426.74200000000025,3
5442,Clc1cc(C(F)(F)F)cnc1[N+](C=C2[*](=O)O)=CC2c3ccccc3,7H-953nan,<rdkit.Chem.rdchem.Mol object at 0x1439f6880>,0,3.9809000000000028,355.72300000000007,1,2,2,3,53.2,80.4047,897.9979954858981,2.0418789243702284,1.2916666666666667,2.0,2.5833333333333335,0.125,24,344.63500000000016,3
5443,FC(F)(F)c1cnc(c(Cl)c1)[C@H](C(=O)N)c2cc(C)ccc2,3G-089nan,<rdkit.Chem.rdchem.Mol object at 0x1439f68f0>,0,3.679420000000002,328.72100000000006,1,2,2,3,55.980000000000004,76.46540000000002,716.174014523124,2.5290824212142673,1.3181818181818181,2.0,2.5,0.2,22,316.6250000000001,2
5444,FC(F)(F)c1cnc(c(Cl)c1)[C@@H](CCC(=O)OC)S(=O)(=O)c2ccccc2,3H-017nan,<rdkit.Chem.rdchem.Mol object at 0x1439f6960>,0,4.222000000000003,421.8240000000001,0,5,2,6,73.33,91.86780000000002,917.5209153818015,2.519510742548894,1.2592592592592593,1.8888888888888888,2.4074074074074074,0.29411764705882354,27,406.70400000000024,2
